State,Year,Quarter,District,Trans_count,Trans_amount
delhi,2019,3,north west,4036365,29277839174.0
delhi,2019,3,north,3597191,29277839174.0
delhi,2019,3,south west,3392924,29277839174.0
delhi,2019,3,shahdara,1929681,29277839174.0
delhi,2019,4,new delhi,29048107,29277839174.0
delhi,2019,4,central delhi,13130548,29277839174.0
delhi,2019,4,west,6541869,29277839174.0
delhi,2019,4,south east delhi,6387755,29277839174.0
delhi,2019,4,east,4787770,29277839174.0
delhi,2019,4,south,4672501,29277839174.0
delhi,2019,4,north west,4376687,29277839174.0
delhi,2019,4,north,3982235,29277839174.0
delhi,2019,4,south west,3796919,29277839174.0
delhi,2019,4,shahdara,2149197,29277839174.0
delhi,2020,1,central delhi,24757650,29277839174.0
delhi,2020,1,new delhi,17899322,29277839174.0
delhi,2020,1,west,6627571,29277839174.0
delhi,2020,1,south east delhi,6523345,29277839174.0
delhi,2020,1,east,4783041,29277839174.0
delhi,2020,1,south,4578729,29277839174.0
delhi,2020,1,north west,4394010,29277839174.0
delhi,2020,1,north,4134350,29277839174.0
delhi,2020,1,south west,3956004,29277839174.0
delhi,2020,1,shahdara,2148023,29277839174.0
delhi,2020,2,central delhi,17641823,29277839174.0
delhi,2020,2,new delhi,13713658,29277839174.0
delhi,2020,2,west,5753319,29277839174.0
delhi,2020,2,south east delhi,5215263,29277839174.0
delhi,2020,2,north west,4270005,29277839174.0
delhi,2020,2,south west,4193591,29277839174.0
delhi,2020,2,east,4005780,29277839174.0
delhi,2020,2,south,3631140,29277839174.0
delhi,2020,2,north,3462809,29277839174.0
delhi,2020,2,north east,2229412,29277839174.0
delhi,2020,3,central delhi,32203761,29277839174.0
delhi,2020,3,new delhi,17268250,29277839174.0
delhi,2020,3,west,8231034,29277839174.0
delhi,2020,3,south east delhi,7402382,29277839174.0
delhi,2020,3,north west,5785656,29277839174.0
delhi,2020,3,south west,5547370,29277839174.0
delhi,2020,3,east,5054670,29277839174.0
delhi,2020,3,north,4691610,29277839174.0
delhi,2020,3,south,4564631,29277839174.0
delhi,2020,3,north east,2910048,29277839174.0
delhi,2020,4,central delhi,32194168,29277839174.0
delhi,2020,4,new delhi,19719782,29277839174.0
delhi,2020,4,west,12092280,29277839174.0
delhi,2020,4,south east delhi,11414146,29277839174.0
delhi,2020,4,north west,8026101,29277839174.0
delhi,2020,4,south west,7745403,29277839174.0
delhi,2020,4,east,7410660,29277839174.0
delhi,2020,4,south,6797385,29277839174.0
delhi,2020,4,north,6775272,29277839174.0
delhi,2020,4,shahdara,4208254,29277839174.0
delhi,2021,1,central delhi,54173342,29277839174.0
delhi,2021,1,new delhi,31953482,29277839174.0
delhi,2021,1,west,12363374,29277839174.0
delhi,2021,1,south east delhi,12287216,29277839174.0
delhi,2021,1,north west,8024587,29277839174.0
delhi,2021,1,east,7874737,29277839174.0
delhi,2021,1,south west,7721739,29277839174.0
delhi,2021,1,south,7428356,29277839174.0
delhi,2021,1,north,7199592,29277839174.0
delhi,2021,1,shahdara,4235592,29277839174.0
delhi,2021,2,central delhi,62131856,29277839174.0
delhi,2021,2,new delhi,36788618,29277839174.0
delhi,2021,2,west,12217454,29277839174.0
delhi,2021,2,south east delhi,11519378,29277839174.0
delhi,2021,2,north west,8373397,29277839174.0
delhi,2021,2,south west,8208259,29277839174.0
delhi,2021,2,east,7486985,29277839174.0
delhi,2021,2,south,7346726,29277839174.0
delhi,2021,2,north,7283521,29277839174.0
delhi,2021,2,north east,4567057,29277839174.0
delhi,2021,3,central delhi,88849847,29277839174.0
delhi,2021,3,new delhi,50089446,29277839174.0
delhi,2021,3,south east delhi,17254936,29277839174.0
delhi,2021,3,west,17186832,29277839174.0
delhi,2021,3,north west,11436200,29277839174.0
delhi,2021,3,south west,10691277,29277839174.0
delhi,2021,3,east,10407086,29277839174.0
delhi,2021,3,south,10381321,29277839174.0
delhi,2021,3,north,10359707,29277839174.0
delhi,2021,3,shahdara,6108459,29277839174.0
delhi,2021,4,central delhi,111134916,29277839174.0
delhi,2021,4,new delhi,61634107,29277839174.0
delhi,2021,4,south east delhi,21366628,29277839174.0
delhi,2021,4,west,20430656,29277839174.0
delhi,2021,4,north west,13585992,29277839174.0
delhi,2021,4,south,12510023,29277839174.0
delhi,2021,4,north,12503180,29277839174.0
delhi,2021,4,south west,12404698,29277839174.0
delhi,2021,4,east,12092666,29277839174.0
delhi,2021,4,shahdara,7518346,29277839174.0
delhi,2022,1,central delhi,128309915,29277839174.0
delhi,2022,1,new delhi,71006225,29277839174.0
delhi,2022,1,south east delhi,23146633,29277839174.0
delhi,2022,1,west,22748647,29277839174.0
delhi,2022,1,north west,14899833,29277839174.0
delhi,2022,1,north,14076598,29277839174.0
delhi,2022,1,south west,13659485,29277839174.0
delhi,2022,1,south,13519253,29277839174.0
delhi,2022,1,east,13032988,29277839174.0
delhi,2022,1,north east,8357217,29277839174.0
delhi,2022,2,central delhi,159034619,29277839174.0
delhi,2022,2,new delhi,87939392,29277839174.0
delhi,2022,2,south east delhi,29302567,29277839174.0
delhi,2022,2,west,28008086,29277839174.0
delhi,2022,2,north west,18057230,29277839174.0
delhi,2022,2,north,17494896,29277839174.0
delhi,2022,2,south,17358990,29277839174.0
delhi,2022,2,south west,16899542,29277839174.0
delhi,2022,2,east,16485686,29277839174.0
delhi,2022,2,shahdara,10060246,29277839174.0
delhi,2022,3,central delhi,243139962,29277839174.0
delhi,2022,3,new delhi,58178476,29277839174.0
delhi,2022,3,west,30595250,29277839174.0
delhi,2022,3,south east delhi,30215862,29277839174.0
delhi,2022,3,east,21104584,29277839174.0
delhi,2022,3,north west,18316480,29277839174.0
delhi,2022,3,south,18234782,29277839174.0
delhi,2022,3,north,18232076,29277839174.0
delhi,2022,3,south west,17276601,29277839174.0
delhi,2022,3,shahdara,10220528,29277839174.0
delhi,2022,4,central delhi,280960656,29277839174.0
delhi,2022,4,new delhi,45094468,29277839174.0
delhi,2022,4,south east delhi,33116019,29277839174.0
delhi,2022,4,west,32293188,29277839174.0
delhi,2022,4,east,23683133,29277839174.0
delhi,2022,4,north west,19859098,29277839174.0
delhi,2022,4,south,19537728,29277839174.0
delhi,2022,4,north,19393947,29277839174.0
delhi,2022,4,south west,18499176,29277839174.0
delhi,2022,4,shahdara,11420073,29277839174.0
delhi,2023,1,south east delhi,56901581,29277839174.0
delhi,2023,1,west,53494049,29277839174.0
delhi,2023,1,central delhi,49681285,29277839174.0
delhi,2023,1,new delhi,48280973,29277839174.0
delhi,2023,1,north west,34149097,29277839174.0
delhi,2023,1,north,33930652,29277839174.0
delhi,2023,1,south,32534127,29277839174.0
delhi,2023,1,south west,31119622,29277839174.0
delhi,2023,1,east,30263080,29277839174.0
delhi,2023,1,shahdara,19779351,29277839174.0
delhi,2023,2,south east delhi,66237557,29277839174.0
delhi,2023,2,west,62944946,29277839174.0
delhi,2023,2,central delhi,57622069,29277839174.0
delhi,2023,2,new delhi,57173491,29277839174.0
delhi,2023,2,north west,40527597,29277839174.0
delhi,2023,2,north,40357914,29277839174.0
delhi,2023,2,south,38797761,29277839174.0
delhi,2023,2,south west,36917006,29277839174.0
delhi,2023,2,east,36042935,29277839174.0
delhi,2023,2,shahdara,23083531,29277839174.0
delhi,2023,3,south east delhi,74833594,29277839174.0
delhi,2023,3,west,72448584,29277839174.0
delhi,2023,3,new delhi,64482143,29277839174.0
delhi,2023,3,central delhi,63523786,29277839174.0
delhi,2023,3,north,45891413,29277839174.0
delhi,2023,3,north west,45854816,29277839174.0
delhi,2023,3,south,44793802,29277839174.0
delhi,2023,3,south west,42925892,29277839174.0
delhi,2023,3,east,40696568,29277839174.0
delhi,2023,3,shahdara,25892515,29277839174.0
delhi,2023,4,south east delhi,81901206,29277839174.0
delhi,2023,4,west,77741144,29277839174.0
delhi,2023,4,central delhi,73391621,29277839174.0
delhi,2023,4,new delhi,70788153,29277839174.0
delhi,2023,4,north west,49542115,29277839174.0
delhi,2023,4,north,49234225,29277839174.0
delhi,2023,4,south,47263751,29277839174.0
delhi,2023,4,south west,45782050,29277839174.0
delhi,2023,4,east,43082162,29277839174.0
delhi,2023,4,shahdara,30001836,29277839174.0
delhi,2024,1,south east delhi,89113496,29277839174.0
delhi,2024,1,west,84434978,29277839174.0
delhi,2024,1,central delhi,79235815,29277839174.0
delhi,2024,1,new delhi,77042760,29277839174.0
delhi,2024,1,north,55129256,29277839174.0
delhi,2024,1,north west,54104072,29277839174.0
delhi,2024,1,south,50077749,29277839174.0
delhi,2024,1,south west,49084574,29277839174.0
delhi,2024,1,east,46810259,29277839174.0
delhi,2024,1,shahdara,33245587,29277839174.0
goa,2018,1,north goa,95114,29277839174.0
goa,2018,1,south goa,65783,29277839174.0
goa,2018,2,north goa,133429,29277839174.0
goa,2018,2,south goa,96146,29277839174.0
goa,2018,3,north goa,194726,29277839174.0
goa,2018,3,south goa,144785,29277839174.0
goa,2018,4,north goa,305380,29277839174.0
goa,2018,4,south goa,209375,29277839174.0
goa,2019,1,north goa,441807,29277839174.0
goa,2019,1,south goa,297005,29277839174.0
goa,2019,2,north goa,470250,29277839174.0
goa,2019,2,south goa,298191,29277839174.0
goa,2019,3,north goa,673971,29277839174.0
goa,2019,3,south goa,418445,29277839174.0
goa,2019,4,north goa,980231,29277839174.0
goa,2019,4,south goa,535041,29277839174.0
goa,2020,1,north goa,1277387,29277839174.0
goa,2020,1,south goa,603850,29277839174.0
goa,2020,2,north goa,883695,29277839174.0
goa,2020,2,south goa,598397,29277839174.0
goa,2020,3,north goa,1165122,29277839174.0
goa,2020,3,south goa,750409,29277839174.0
goa,2020,4,north goa,2504378,29277839174.0
goa,2020,4,south goa,1297003,29277839174.0
goa,2021,1,north goa,3797921,29277839174.0
goa,2021,1,south goa,1533628,29277839174.0
goa,2021,2,north goa,3083639,29277839174.0
goa,2021,2,south goa,1626496,29277839174.0
goa,2021,3,north goa,4282602,29277839174.0
goa,2021,3,south goa,2185161,29277839174.0
goa,2021,4,north goa,7808548,29277839174.0
goa,2021,4,south goa,3280211,29277839174.0
goa,2022,1,north goa,8513573,29277839174.0
goa,2022,1,south goa,3700525,29277839174.0
goa,2022,2,north goa,9999773,29277839174.0
goa,2022,2,south goa,4216281,29277839174.0
goa,2022,3,north goa,8310698,29277839174.0
goa,2022,3,south goa,4877989,29277839174.0
goa,2022,4,north goa,11455490,29277839174.0
goa,2022,4,south goa,5737184,29277839174.0
goa,2023,1,north goa,16251833,29277839174.0
goa,2023,1,south goa,7943237,29277839174.0
goa,2023,2,north goa,17849215,29277839174.0
goa,2023,2,south goa,8681375,29277839174.0
goa,2023,3,north goa,17670660,29277839174.0
goa,2023,3,south goa,9329068,29277839174.0
goa,2023,4,north goa,22361742,29277839174.0
goa,2023,4,south goa,11099236,29277839174.0
goa,2024,1,north goa,23254271,29277839174.0
goa,2024,1,south goa,11759716,29277839174.0
gujarat,2018,1,ahmadabad,1436152,29277839174.0
gujarat,2018,1,surat,983723,29277839174.0
gujarat,2018,1,vadodara,387998,29277839174.0
gujarat,2018,1,banas kantha,237457,29277839174.0
gujarat,2018,1,gandhinagar,237393,29277839174.0
gujarat,2018,1,mahesana,227748,29277839174.0
gujarat,2018,1,rajkot,219190,29277839174.0
gujarat,2018,1,kachchh,217912,29277839174.0
gujarat,2018,1,bharuch,210073,29277839174.0
gujarat,2018,1,bhavnagar,182948,29277839174.0
gujarat,2018,2,ahmadabad,1809774,29277839174.0
gujarat,2018,2,surat,1310963,29277839174.0
gujarat,2018,2,vadodara,528893,29277839174.0
gujarat,2018,2,gandhinagar,315542,29277839174.0
gujarat,2018,2,banas kantha,307928,29277839174.0
gujarat,2018,2,bharuch,289862,29277839174.0
gujarat,2018,2,kachchh,287874,29277839174.0
gujarat,2018,2,mahesana,286014,29277839174.0
gujarat,2018,2,rajkot,283913,29277839174.0
gujarat,2018,2,bhavnagar,253332,29277839174.0
gujarat,2018,3,ahmadabad,2600288,29277839174.0
gujarat,2018,3,surat,1899586,29277839174.0
gujarat,2018,3,vadodara,773456,29277839174.0
gujarat,2018,3,bharuch,480222,29277839174.0
gujarat,2018,3,gandhinagar,479518,29277839174.0
gujarat,2018,3,mahesana,464894,29277839174.0
gujarat,2018,3,kachchh,421411,29277839174.0
gujarat,2018,3,rajkot,402342,29277839174.0
gujarat,2018,3,banas kantha,396566,29277839174.0
gujarat,2018,3,bhavnagar,374470,29277839174.0
gujarat,2018,4,ahmadabad,3990090,29277839174.0
gujarat,2018,4,surat,2225031,29277839174.0
gujarat,2018,4,vadodara,1047381,29277839174.0
gujarat,2018,4,gandhinagar,693588,29277839174.0
gujarat,2018,4,bharuch,603122,29277839174.0
gujarat,2018,4,kachchh,537116,29277839174.0
gujarat,2018,4,banas kantha,529655,29277839174.0
gujarat,2018,4,mahesana,529470,29277839174.0
gujarat,2018,4,rajkot,472933,29277839174.0
gujarat,2018,4,valsad,468363,29277839174.0
gujarat,2019,1,ahmadabad,7894660,29277839174.0
gujarat,2019,1,surat,3283182,29277839174.0
gujarat,2019,1,vadodara,1655864,29277839174.0
gujarat,2019,1,gandhinagar,1244457,29277839174.0
gujarat,2019,1,navsari,1112006,29277839174.0
gujarat,2019,1,bharuch,926374,29277839174.0
gujarat,2019,1,mahesana,899763,29277839174.0
gujarat,2019,1,kachchh,895127,29277839174.0
gujarat,2019,1,banas kantha,805139,29277839174.0
gujarat,2019,1,valsad,750124,29277839174.0
gujarat,2019,2,ahmadabad,11689965,29277839174.0
gujarat,2019,2,navsari,3136644,29277839174.0
gujarat,2019,2,surat,3047988,29277839174.0
gujarat,2019,2,vadodara,1717964,29277839174.0
gujarat,2019,2,gandhinagar,1205404,29277839174.0
gujarat,2019,2,bharuch,747899,29277839174.0
gujarat,2019,2,rajkot,724751,29277839174.0
gujarat,2019,2,mahesana,715052,29277839174.0
gujarat,2019,2,kachchh,688449,29277839174.0
gujarat,2019,2,banas kantha,642084,29277839174.0
gujarat,2019,3,ahmadabad,14605589,29277839174.0
gujarat,2019,3,surat,4447301,29277839174.0
gujarat,2019,3,navsari,3007618,29277839174.0
gujarat,2019,3,vadodara,2407408,29277839174.0
gujarat,2019,3,gandhinagar,1850642,29277839174.0
gujarat,2019,3,bharuch,1040617,29277839174.0
gujarat,2019,3,rajkot,1022919,29277839174.0
gujarat,2019,3,mahesana,1012086,29277839174.0
gujarat,2019,3,anand,955946,29277839174.0
gujarat,2019,3,banas kantha,909575,29277839174.0
gujarat,2019,4,ahmadabad,15696056,29277839174.0
gujarat,2019,4,surat,4988183,29277839174.0
gujarat,2019,4,navsari,2986534,29277839174.0
gujarat,2019,4,vadodara,2908059,29277839174.0
gujarat,2019,4,gandhinagar,2081714,29277839174.0
gujarat,2019,4,bharuch,1324720,29277839174.0
gujarat,2019,4,mahesana,1166283,29277839174.0
gujarat,2019,4,rajkot,1134928,29277839174.0
gujarat,2019,4,banas kantha,1087381,29277839174.0
gujarat,2019,4,valsad,1028011,29277839174.0
gujarat,2020,1,ahmadabad,17950876,29277839174.0
gujarat,2020,1,surat,6801887,29277839174.0
gujarat,2020,1,vadodara,3398524,29277839174.0
gujarat,2020,1,gandhinagar,2337267,29277839174.0
gujarat,2020,1,bharuch,1525995,29277839174.0
gujarat,2020,1,banas kantha,1429235,29277839174.0
gujarat,2020,1,valsad,1342508,29277839174.0
gujarat,2020,1,rajkot,1339770,29277839174.0
gujarat,2020,1,kachchh,1305996,29277839174.0
gujarat,2020,1,mahesana,1294012,29277839174.0
gujarat,2020,2,ahmadabad,16430916,29277839174.0
gujarat,2020,2,surat,5654552,29277839174.0
gujarat,2020,2,vadodara,2796615,29277839174.0
gujarat,2020,2,gandhinagar,2039285,29277839174.0
gujarat,2020,2,banas kantha,1860625,29277839174.0
gujarat,2020,2,bharuch,1673375,29277839174.0
gujarat,2020,2,mahesana,1592579,29277839174.0
gujarat,2020,2,valsad,1498222,29277839174.0
gujarat,2020,2,kachchh,1428844,29277839174.0
gujarat,2020,2,rajkot,1360781,29277839174.0
gujarat,2020,3,ahmadabad,21769867,29277839174.0
gujarat,2020,3,surat,7272097,29277839174.0
gujarat,2020,3,vadodara,4247473,29277839174.0
gujarat,2020,3,gandhinagar,2828558,29277839174.0
gujarat,2020,3,bharuch,2145954,29277839174.0
gujarat,2020,3,banas kantha,2102221,29277839174.0
gujarat,2020,3,mahesana,1898909,29277839174.0
gujarat,2020,3,kachchh,1762816,29277839174.0
gujarat,2020,3,valsad,1743270,29277839174.0
gujarat,2020,3,rajkot,1490309,29277839174.0
gujarat,2020,4,ahmadabad,25926518,29277839174.0
gujarat,2020,4,surat,10950779,29277839174.0
gujarat,2020,4,vadodara,6066452,29277839174.0
gujarat,2020,4,gandhinagar,3802536,29277839174.0
gujarat,2020,4,bharuch,3243841,29277839174.0
gujarat,2020,4,banas kantha,2687464,29277839174.0
gujarat,2020,4,valsad,2565319,29277839174.0
gujarat,2020,4,mahesana,2473227,29277839174.0
gujarat,2020,4,kachchh,2405892,29277839174.0
gujarat,2020,4,rajkot,1980653,29277839174.0
gujarat,2021,1,ahmadabad,36857358,29277839174.0
gujarat,2021,1,surat,13429789,29277839174.0
gujarat,2021,1,vadodara,7191021,29277839174.0
gujarat,2021,1,gandhinagar,4275528,29277839174.0
gujarat,2021,1,bharuch,3420929,29277839174.0
gujarat,2021,1,banas kantha,2927080,29277839174.0
gujarat,2021,1,valsad,2745663,29277839174.0
gujarat,2021,1,kachchh,2664604,29277839174.0
gujarat,2021,1,mahesana,2587041,29277839174.0
gujarat,2021,1,rajkot,2278417,29277839174.0
gujarat,2021,2,ahmadabad,44173046,29277839174.0
gujarat,2021,2,surat,15230233,29277839174.0
gujarat,2021,2,vadodara,7847805,29277839174.0
gujarat,2021,2,gandhinagar,4552010,29277839174.0
gujarat,2021,2,bharuch,3937665,29277839174.0
gujarat,2021,2,banas kantha,3648428,29277839174.0
gujarat,2021,2,kachchh,3268191,29277839174.0
gujarat,2021,2,valsad,3236626,29277839174.0
gujarat,2021,2,mahesana,3118685,29277839174.0
gujarat,2021,2,rajkot,2675842,29277839174.0
gujarat,2021,3,ahmadabad,58611265,29277839174.0
gujarat,2021,3,surat,21214459,29277839174.0
gujarat,2021,3,vadodara,10555446,29277839174.0
gujarat,2021,3,gandhinagar,6318239,29277839174.0
gujarat,2021,3,bharuch,5280607,29277839174.0
gujarat,2021,3,banas kantha,4877149,29277839174.0
gujarat,2021,3,valsad,4434194,29277839174.0
gujarat,2021,3,kachchh,4378602,29277839174.0
gujarat,2021,3,mahesana,4085272,29277839174.0
gujarat,2021,3,rajkot,3586356,29277839174.0
gujarat,2021,4,ahmadabad,70075885,29277839174.0
gujarat,2021,4,surat,26358525,29277839174.0
gujarat,2021,4,vadodara,12675332,29277839174.0
gujarat,2021,4,gandhinagar,7658806,29277839174.0
gujarat,2021,4,bharuch,6671068,29277839174.0
gujarat,2021,4,banas kantha,6396725,29277839174.0
gujarat,2021,4,valsad,5798487,29277839174.0
gujarat,2021,4,kachchh,5470337,29277839174.0
gujarat,2021,4,mahesana,5022604,29277839174.0
gujarat,2021,4,rajkot,4398724,29277839174.0
gujarat,2022,1,ahmadabad,79952986,29277839174.0
gujarat,2022,1,surat,31199368,29277839174.0
gujarat,2022,1,vadodara,14343830,29277839174.0
gujarat,2022,1,gandhinagar,8605006,29277839174.0
gujarat,2022,1,banas kantha,7973644,29277839174.0
gujarat,2022,1,bharuch,7704075,29277839174.0
gujarat,2022,1,valsad,6673719,29277839174.0
gujarat,2022,1,kachchh,6493295,29277839174.0
gujarat,2022,1,mahesana,5772191,29277839174.0
gujarat,2022,1,rajkot,5044420,29277839174.0
gujarat,2022,2,ahmadabad,96453555,29277839174.0
gujarat,2022,2,surat,37371820,29277839174.0
gujarat,2022,2,vadodara,16566055,29277839174.0
gujarat,2022,2,gandhinagar,10158506,29277839174.0
gujarat,2022,2,banas kantha,9732655,29277839174.0
gujarat,2022,2,bharuch,8898927,29277839174.0
gujarat,2022,2,valsad,8033358,29277839174.0
gujarat,2022,2,kachchh,7934471,29277839174.0
gujarat,2022,2,mahesana,6831581,29277839174.0
gujarat,2022,2,rajkot,6063252,29277839174.0
gujarat,2022,3,ahmadabad,117574996,29277839174.0
gujarat,2022,3,surat,46500453,29277839174.0
gujarat,2022,3,vadodara,23318716,29277839174.0
gujarat,2022,3,bharuch,11270803,29277839174.0
gujarat,2022,3,banas kantha,11035119,29277839174.0
gujarat,2022,3,gandhinagar,10879868,29277839174.0
gujarat,2022,3,valsad,9633288,29277839174.0
gujarat,2022,3,kachchh,9375781,29277839174.0
gujarat,2022,3,rajkot,8053297,29277839174.0
gujarat,2022,3,mahesana,6403784,29277839174.0
gujarat,2022,4,ahmadabad,133174553,29277839174.0
gujarat,2022,4,surat,52037142,29277839174.0
gujarat,2022,4,vadodara,20968443,29277839174.0
gujarat,2022,4,bharuch,15879527,29277839174.0
gujarat,2022,4,banas kantha,12352158,29277839174.0
gujarat,2022,4,gandhinagar,12010565,29277839174.0
gujarat,2022,4,valsad,11103340,29277839174.0
gujarat,2022,4,kachchh,9617702,29277839174.0
gujarat,2022,4,rajkot,9260831,29277839174.0
gujarat,2022,4,mahesana,7160396,29277839174.0
gujarat,2023,1,ahmadabad,88124113,29277839174.0
gujarat,2023,1,surat,59319420,29277839174.0
gujarat,2023,1,vadodara,25446746,29277839174.0
gujarat,2023,1,banas kantha,20363171,29277839174.0
gujarat,2023,1,gandhinagar,19462874,29277839174.0
gujarat,2023,1,bharuch,17611455,29277839174.0
gujarat,2023,1,kachchh,15804575,29277839174.0
gujarat,2023,1,valsad,15422170,29277839174.0
gujarat,2023,1,mahesana,11768050,29277839174.0
gujarat,2023,1,rajkot,10331784,29277839174.0
gujarat,2023,2,ahmadabad,100889578,29277839174.0
gujarat,2023,2,surat,68998170,29277839174.0
gujarat,2023,2,vadodara,28126951,29277839174.0
gujarat,2023,2,banas kantha,23444277,29277839174.0
gujarat,2023,2,gandhinagar,22421756,29277839174.0
gujarat,2023,2,bharuch,20492081,29277839174.0
